(4124, 12700)
(4125, 12700)
(4125, 12701)
(4126, 12700)
(4126, 12701)
(4127, 12700)
(4127, 12701)
(4128, 12700)
(4128, 12701)
(4129, 12700)
(4129, 12701)
(4130, 12700)
(4130, 12701)
(4131, 12700)
(4131, 12701)
(4132, 12701)
(4133, 12700)
(4134, 12699)
(4135, 12698)
(4136, 12697)
(4137, 12697)
(4138, 12696)
(4139, 12696)
(4140, 12697)
(4141, 12696)
(4141, 12697)
(4142, 12696)
(4142, 12697)
(4143, 12696)
(4143, 12695)
(4144, 12696)
(4145, 12695)
(4146, 12694)
(4146, 12695)
(4147, 12694)
(4148, 12693)
(4148, 12692)
(4149, 12691)
(4148, 12690)
(4148, 12689)
(4147, 12688)
(4147, 12687)
(4147, 12686)
(4148, 12686)
(4149, 12686)
(4150, 12686)
(4150, 12685)
(4150, 12684)
(4149, 12683)
(4148, 12682)
(4147, 12681)
(4148, 12680)
(4149, 12679)
(4150, 12678)
(4150, 12677)
(4151, 12676)
(4152, 12676)
(4153, 12676)
(4154, 12676)
(4155, 12676)
(4155, 12675)
(4156, 12675)
(4157, 12675)
(4158, 12674)
(4159, 12673)
(4160, 12672)
(4161, 12671)
(4162, 12670)
(4163, 12669)
(4164, 12668)
(4164, 12667)
(4164, 12666)
(4165, 12666)
(4166, 12665)
(4166, 12664)
(4166, 12663)
(4166, 12662)
(4166, 12661)
(4166, 12660)
(4167, 12659)
(4168, 12660)
(4168, 12661)
(4169, 12662)
(4170, 12662)
(4171, 12661)
(4171, 12660)
(4171, 12659)
(4172, 12658)
(4172, 12657)
(4172, 12656)
(4173, 12655)
(4173, 12654)
(4174, 12655)
(4175, 12655)
(4175, 12654)
(4176, 12655)
(4177, 12654)
(4177, 12653)
(4177, 12652)
(4177, 12651)
(4178, 12650)
(4179, 12649)
(4180, 12648)
(4180, 12647)
(4180, 12646)
(4181, 12645)
(4181, 12644)
(4182, 12643)
(4183, 12643)
(4184, 12643)
(4184, 12644)
(4185, 12643)
(4186, 12642)
(4186, 12641)
(4187, 12640)
(4187, 12639)
(4187, 12638)
(4188, 12637)
(4188, 12638)
(4189, 12637)
(4189, 12636)
(4189, 12635)
(4190, 12634)
(4190, 12635)
(4191, 12634)
(4191, 12635)
(4191, 12636)
(4192, 12635)
(4192, 12636)
(4193, 12635)
(4193, 12636)
(4194, 12636)
(4195, 12635)
(4195, 12636)
(4196, 12636)
(4197, 12636)
(4198, 12636)
(4199, 12636)
(4199, 12637)
(4200, 12636)
(4201, 12636)
(4202, 12636)
(4203, 12636)
(4204, 12636)
(4204, 12635)
(4204, 12634)
(4205, 12633)
(4206, 12634)
(4206, 12635)
(4207, 12636)
(4208, 12635)
(4208, 12634)
(4209, 12635)
(4210, 12636)
(4210, 12635)
(4211, 12635)
(4212, 12634)
(4212, 12635)
(4213, 12636)
(4214, 12635)
(4215, 12636)
(4215, 12635)
(4215, 12634)
(4216, 12635)
(4217, 12634)
(4217, 12635)
(4218, 12635)
(4218, 12634)
(4218, 12633)
(4218, 12632)
(4218, 12631)
(4218, 12630)
(4218, 12629)
(4218, 12628)
(4218, 12627)
(4219, 12628)
(4220, 12628)
(4220, 12627)
(4220, 12626)
(4220, 12625)
(4221, 12626)
(4221, 12625)
(4222, 12625)
(4222, 12626)
(4223, 12626)
(4224, 12625)
(4224, 12626)
(4225, 12626)
(4225, 12627)
(4225, 12628)
(4225, 12629)
(4226, 12628)
(4226, 12629)
(4227, 12628)
(4227, 12629)
(4228, 12629)
(4228, 12628)
(4229, 12627)
(4229, 12628)
(4230, 12627)
(4230, 12628)
(4231, 12627)
(4232, 12626)
(4232, 12627)
(4233, 12627)
(4234, 12627)
(4235, 12626)
(4235, 12625)
(4236, 12624)
(4236, 12625)
(4237, 12624)
(4237, 12623)
(4238, 12622)
(4238, 12623)
(4239, 12622)
(4240, 12622)
(4240, 12623)
(4241, 12624)
(4241, 12625)
(4241, 12626)
(4241, 12627)
(4242, 12626)
(4242, 12627)
(4243, 12626)
(4243, 12627)
(4244, 12627)
(4245, 12628)
(4246, 12628)
(4246, 12629)
(4247, 12628)
(4247, 12629)
(4248, 12629)
(4249, 12629)
(4250, 12629)
(4251, 12628)
(4252, 12627)
(4252, 12626)
(4253, 12626)
(4254, 12627)
(4254, 12628)
(4255, 12628)
(4255, 12629)
(4256, 12629)
(4257, 12629)
(4257, 12630)
(4258, 12629)
(4259, 12630)
(4258, 12631)
(4258, 12632)
(4259, 12632)
(4260, 12631)
(4261, 12631)
(4262, 12630)
(4263, 12630)
(4264, 12629)
(4264, 12628)
(4265, 12627)
(4266, 12627)
(4266, 12628)
(4267, 12627)
(4267, 12628)
(4268, 12627)
(4268, 12628)
(4269, 12628)
(4270, 12627)
(4271, 12626)
(4271, 12625)
(4270, 12624)
(4270, 12623)
(4271, 12623)
(4272, 12622)
(4271, 12621)
(4272, 12620)
(4273, 12619)
(4273, 12620)
(4274, 12619)
(4275, 12618)
(4276, 12617)
(4276, 12618)
(4277, 12617)
(4277, 12616)
(4278, 12616)
(4279, 12616)
(4279, 12615)
(4280, 12615)
(4281, 12614)
(4282, 12613)
(4283, 12612)
(4284, 12611)
(4285, 12610)
(4285, 12609)
(4286, 12608)
(4286, 12609)
(4287, 12608)
(4287, 12609)
(4288, 12608)
(4289, 12608)
(4290, 12608)
(4291, 12608)
(4292, 12607)
(4292, 12606)
(4292, 12605)
(4293, 12606)
(4294, 12606)
(4295, 12606)
(4295, 12607)
(4296, 12606)
(4296, 12607)
(4297, 12607)
(4298, 12606)
(4298, 12605)
(4297, 12604)
(4297, 12603)
(4298, 12602)
(4299, 12601)
(4298, 12600)
(4297, 12599)
(4298, 12598)
(4299, 12597)
(4298, 12596)
(4298, 12595)
(4299, 12594)
(4300, 12593)
(4300, 12592)
(4300, 12591)
(4300, 12590)
(4300, 12589)
(4301, 12588)
(4301, 12587)
(4301, 12586)
(4302, 12585)
(4302, 12584)
(4302, 12583)
(4302, 12582)
(4301, 12581)
(4302, 12580)
(4303, 12579)
(4303, 12578)
(4303, 12577)
(4302, 12576)
(4301, 12575)
(4301, 12574)
(4301, 12573)
(4300, 12572)
(4300, 12571)
(4300, 12570)
(4300, 12569)
(4300, 12568)
(4300, 12567)
(4299, 12566)
(4300, 12565)
(4300, 12564)
(4300, 12563)
(4300, 12562)
(4300, 12561)
(4300, 12560)
(4300, 12559)
(4300, 12558)
(4301, 12557)
(4302, 12556)
(4303, 12555)
(4303, 12556)
(4304, 12555)
(4304, 12556)
(4305, 12555)
(4305, 12556)
(4306, 12555)
(4306, 12556)
(4307, 12555)
(4308, 12554)
(4309, 12553)
(4310, 12552)
(4311, 12551)
(4312, 12550)
(4313, 12549)
(4314, 12548)
(4314, 12547)
(4314, 12546)
(4315, 12545)
(4316, 12544)
(4317, 12543)
(4318, 12542)
(4319, 12541)
(4320, 12541)
(4321, 12542)
(4322, 12541)
(4322, 12540)
(4323, 12539)
(4323, 12538)
(4323, 12537)
(4322, 12536)
(4321, 12535)
(4320, 12534)
(4321, 12533)
(4321, 12532)
(4321, 12531)
(4322, 12531)
(4323, 12531)
(4324, 12530)
(4325, 12530)
(4326, 12529)
(4325, 12528)
(4326, 12527)
(4325, 12526)
(4326, 12525)
(4326, 12524)
(4325, 12523)
(4324, 12522)
(4325, 12521)
(4326, 12520)
(4326, 12519)
(4326, 12518)
(4326, 12517)
(4327, 12517)
(4327, 12516)
(4327, 12515)
(4328, 12515)
(4329, 12515)
(4330, 12515)
(4331, 12514)
(4332, 12513)
(4332, 12514)
(4333, 12513)
(4333, 12514)
(4334, 12513)
(4335, 12512)
(4336, 12511)
(4336, 12510)
(4336, 12509)
(4336, 12508)
(4336, 12507)
(4336, 12506)
(4336, 12505)
(4337, 12504)
(4337, 12503)
(4337, 12502)
(4336, 12501)
(4336, 12500)
(4337, 12499)
(4337, 12498)
(4337, 12497)
(4338, 12496)
(4338, 12495)
(4338, 12494)
(4337, 12493)
(4337, 12492)
(4337, 12491)
(4336, 12490)
(4335, 12489)
(4335, 12488)
(4335, 12487)
(4334, 12486)
(4333, 12486)
(4332, 12486)
(4333, 12485)
(4332, 12484)
(4331, 12483)
(4330, 12483)
(4329, 12483)
(4329, 12482)
(4329, 12481)
(4330, 12480)
(4329, 12480)
(4330, 12479)
(4331, 12478)
(4330, 12478)
(4331, 12477)
(4331, 12476)
(4332, 12475)
(4333, 12474)
(4333, 12473)
(4332, 12472)
(4331, 12471)
(4330, 12470)
(4330, 12469)
(4329, 12468)
(4330, 12467)
(4330, 12466)
(4330, 12465)
(4331, 12464)
(4331, 12465)
(4332, 12464)
(4332, 12463)
(4333, 12462)
(4333, 12463)
(4334, 12462)
(4335, 12461)
(4336, 12460)
(4336, 12459)
(4337, 12458)
(4338, 12457)
(4339, 12456)
(4339, 12455)
(4340, 12454)
(4341, 12454)
(4341, 12453)
(4340, 12452)
(4340, 12451)
(4340, 12450)
(4339, 12449)
(4339, 12448)
(4339, 12447)
(4339, 12446)
(4339, 12445)
(4340, 12445)
(4340, 12444)
(4341, 12444)
(4341, 12443)
(4342, 12444)
(4342, 12443)
(4343, 12443)
(4344, 12443)
(4344, 12442)
(4345, 12441)
(4345, 12440)
(4345, 12439)
(4345, 12438)
(4346, 12437)
(4346, 12436)
(4346, 12435)
(4347, 12434)
(4348, 12433)
(4348, 12432)
(4349, 12432)
(4350, 12433)
(4350, 12432)
(4351, 12432)
(4351, 12431)
(4351, 12430)
(4352, 12429)
(4352, 12430)
(4352, 12431)
(4353, 12430)
(4353, 12431)
(4353, 12432)
(4353, 12433)
(4354, 12432)
(4355, 12431)
(4355, 12432)
(4356, 12431)
(4356, 12430)
(4357, 12431)
(4357, 12430)
(4358, 12429)
(4358, 12430)
(4359, 12429)
(4360, 12428)
(4360, 12427)
(4360, 12426)
(4361, 12425)
(4361, 12426)
(4361, 12427)
(4362, 12426)
(4362, 12427)
(4363, 12426)
(4363, 12427)
(4364, 12426)
(4364, 12427)
(4364, 12428)
(4365, 12427)
(4366, 12427)
(4366, 12426)
(4367, 12425)
(4367, 12426)
(4368, 12425)
(4368, 12426)
(4369, 12427)
(4369, 12426)
(4369, 12425)
(4370, 12424)
(4371, 12423)
(4371, 12424)
(4372, 12425)
(4372, 12424)
(4373, 12423)
(4373, 12424)
(4374, 12423)
(4374, 12424)
(4375, 12423)
(4376, 12422)
(4377, 12421)
(4377, 12422)
(4378, 12421)
(4378, 12422)
(4379, 12422)
(4379, 12423)
(4380, 12424)
(4381, 12425)
(4382, 12424)
(4382, 12423)
(4382, 12422)
(4383, 12422)
(4384, 12421)
(4385, 12420)
(4385, 12419)
(4386, 12418)
(4386, 12417)
(4387, 12417)
(4388, 12416)
(4389, 12415)
(4389, 12414)
(4389, 12413)
(4389, 12412)
(4389, 12411)
(4390, 12410)
(4390, 12409)
(4391, 12409)
(4391, 12408)
(4392, 12407)
(4393, 12406)
(4393, 12405)
(4393, 12404)
(4392, 12403)
(4391, 12402)
(4392, 12402)
(4393, 12401)
(4393, 12400)
(4394, 12399)
(4394, 12398)
(4393, 12397)
(4393, 12396)
(4394, 12395)
(4395, 12394)
(4395, 12393)
(4395, 12392)
(4394, 12391)
(4393, 12390)
(4392, 12390)
(4391, 12389)
(4392, 12388)
(4392, 12389)
(4393, 12388)
(4394, 12387)
(4394, 12386)
(4395, 12386)
(4395, 12385)
(4395, 12384)
(4394, 12383)
(4393, 12382)
(4393, 12381)
(4394, 12381)
(4394, 12380)
(4395, 12380)
(4395, 12379)
(4396, 12379)
(4396, 12378)
(4397, 12378)
(4397, 12377)
(4398, 12376)
(4398, 12377)
(4398, 12378)
(4399, 12377)
(4399, 12378)
(4399, 12379)
(4400, 12378)
(4400, 12379)
(4401, 12378)
(4401, 12379)
(4402, 12378)
(4402, 12379)
(4403, 12378)
(4404, 12377)
(4405, 12376)
(4405, 12375)
(4405, 12374)
(4406, 12375)
(4406, 12374)
(4406, 12373)
(4407, 12374)
(4407, 12373)
(4408, 12373)
(4409, 12372)
(4409, 12371)
(4408, 12370)
(4408, 12369)
(4408, 12368)
(4409, 12367)
(4409, 12368)
(4410, 12367)
(4410, 12368)
(4411, 12368)
(4411, 12367)
(4412, 12368)
(4412, 12367)
(4412, 12366)
(4413, 12367)
(4413, 12366)
(4413, 12365)
(4413, 12364)
(4414, 12363)
(4414, 12362)
(4415, 12361)
(4415, 12362)
(4415, 12363)
(4415, 12364)
(4416, 12364)
(4416, 12363)
(4417, 12364)
(4417, 12363)
(4417, 12362)
(4418, 12363)
(4418, 12362)
(4418, 12361)
(4418, 12360)
(4419, 12361)
(4420, 12361)
(4420, 12360)
(4421, 12360)
(4421, 12359)
(4422, 12359)
(4422, 12358)
(4423, 12357)
(4423, 12358)
(4424, 12357)
(4425, 12356)
(4425, 12355)
(4424, 12354)
(4425, 12353)
(4425, 12352)
(4425, 12351)
(4426, 12351)
(4426, 12350)
(4427, 12350)
(4427, 12349)
(4428, 12349)
(4428, 12348)
(4429, 12349)
(4429, 12348)
(4429, 12347)
(4429, 12346)
(4430, 12345)
(4430, 12344)
(4429, 12343)
(4428, 12342)
(4428, 12341)
(4427, 12340)
(4428, 12340)
(4429, 12339)
(4430, 12338)
(4430, 12337)
(4431, 12336)
(4432, 12335)
(4432, 12334)
(4432, 12333)
(4432, 12332)
(4433, 12331)
(4433, 12332)
(4433, 12333)
(4434, 12332)
(4434, 12331)
(4435, 12330)
(4436, 12329)
(4436, 12328)
(4436, 12327)
(4435, 12326)
(4435, 12325)
(4434, 12324)
(4433, 12323)
(4432, 12322)
(4432, 12321)
(4431, 12320)
(4430, 12319)
(4429, 12318)
(4428, 12317)
(4429, 12316)
(4429, 12317)
(4430, 12316)
(4430, 12315)
(4431, 12314)
(4431, 12315)
(4432, 12314)
(4433, 12313)
(4434, 12312)
(4434, 12311)
(4434, 12310)
(4434, 12309)
(4435, 12309)
(4436, 12308)
(4436, 12307)
(4437, 12306)
(4437, 12307)
(4438, 12306)
(4438, 12307)
(4439, 12306)
(4439, 12305)
(4440, 12304)
(4440, 12305)
(4441, 12305)
(4442, 12304)
(4442, 12305)
(4443, 12304)
(4444, 12303)
(4444, 12302)
(4445, 12301)
(4445, 12300)
(4446, 12299)
(4447, 12298)
(4448, 12297)
(4448, 12296)
(4449, 12296)
(4449, 12295)
(4450, 12295)
(4450, 12294)
(4451, 12293)
(4451, 12294)
(4451, 12295)
(4452, 12294)
(4453, 12293)
(4453, 12294)
(4453, 12295)
(4454, 12294)
(4454, 12293)
(4454, 12292)
(4455, 12291)
(4456, 12290)
(4457, 12290)
(4458, 12289)
(4458, 12288)
(4459, 12288)
(4459, 12289)
(4460, 12288)
(4461, 12288)
(4462, 12287)
(4462, 12286)
(4463, 12287)
(4464, 12288)
(4465, 12287)
(4466, 12288)
(4467, 12288)
(4467, 12287)
(4468, 12287)
(4469, 12287)
(4470, 12287)
(4470, 12286)
(4471, 12285)
(4471, 12284)
(4471, 12283)
(4472, 12283)
(4472, 12284)
(4473, 12284)
(4473, 12285)
(4473, 12286)
(4474, 12285)
(4475, 12284)
(4476, 12283)
(4477, 12282)
(4476, 12281)
(4477, 12280)
(4477, 12279)
(4478, 12278)
(4478, 12277)
(4478, 12276)
(4478, 12275)
(4479, 12275)
(4479, 12274)
(4480, 12275)
(4480, 12276)
(4481, 12276)
(4481, 12277)
(4481, 12278)
(4482, 12279)
(4483, 12278)
(4484, 12277)
(4484, 12276)
(4484, 12275)
(4484, 12274)
(4484, 12273)
(4484, 12272)
(4485, 12272)
(4485, 12271)
(4485, 12270)
(4485, 12269)
(4486, 12268)
(4486, 12269)
(4487, 12268)
(4487, 12267)
(4488, 12267)
(4489, 12268)
(4489, 12267)
(4489, 12266)
(4490, 12266)
(4490, 12265)
(4491, 12264)
(4491, 12265)
(4492, 12265)
(4492, 12264)
(4493, 12264)
(4494, 12263)
(4495, 12262)
(4494, 12261)
(4494, 12260)
(4493, 12259)
(4494, 12258)
(4494, 12257)
(4494, 12256)
(4494, 12255)
(4494, 12254)
(4495, 12254)
(4496, 12253)
(4497, 12252)
(4498, 12252)
(4498, 12253)
(4499, 12252)
(4500, 12252)
(4501, 12251)
(4502, 12250)
(4503, 12249)
(4504, 12248)
(4505, 12247)
(4505, 12246)
(4505, 12245)
(4506, 12246)
(4506, 12245)
(4507, 12245)
(4507, 12244)
(4508, 12244)
(4509, 12244)
(4509, 12243)
(4510, 12244)
(4510, 12243)
(4511, 12242)
(4511, 12243)
(4512, 12242)
(4512, 12243)
(4513, 12244)
(4513, 12243)
(4514, 12243)
(4514, 12242)
(4514, 12241)
(4515, 12242)
(4515, 12241)
(4515, 12240)
(4516, 12241)
(4516, 12240)
(4516, 12239)
(4517, 12240)
(4517, 12239)
(4518, 12238)
(4518, 12237)
(4519, 12237)
(4519, 12238)
(4520, 12237)
(4521, 12236)
(4521, 12235)
(4522, 12235)
(4523, 12234)
(4522, 12233)
(4521, 12232)
(4520, 12231)
(4520, 12230)
(4521, 12231)
(4521, 12230)
(4521, 12229)
(4522, 12230)
(4522, 12229)
(4522, 12228)
(4523, 12229)
(4523, 12228)
(4523, 12227)
(4524, 12228)
(4524, 12227)
(4524, 12226)
(4525, 12225)
(4525, 12226)
(4526, 12227)
(4527, 12226)
(4527, 12225)
(4528, 12225)
(4528, 12224)
(4528, 12223)
(4529, 12222)
(4529, 12223)
(4530, 12222)
(4530, 12223)
(4531, 12222)
(4532, 12221)
(4533, 12220)
(4533, 12221)
(4534, 12220)
(4534, 12221)
(4535, 12220)
(4536, 12219)
(4537, 12218)
(4538, 12218)
(4539, 12217)
(4538, 12216)
(4538, 12215)
(4537, 12214)
(4537, 12213)
(4537, 12212)
(4537, 12211)
(4538, 12211)
(4538, 12212)
(4539, 12212)
(4540, 12211)
(4540, 12210)
(4540, 12209)
(4540, 12208)
(4541, 12207)
(4542, 12206)
(4543, 12205)
(4542, 12204)
(4543, 12204)
(4544, 12203)
(4544, 12202)
(4545, 12201)
(4546, 12200)
(4545, 12199)
(4545, 12198)
(4546, 12198)
(4545, 12197)
(4545, 12196)
(4546, 12196)
(4547, 12195)
(4548, 12195)
(4548, 12194)
(4548, 12193)
(4548, 12192)
(4549, 12191)
(4549, 12192)
(4550, 12191)
(4550, 12192)
(4550, 12193)
(4551, 12192)
(4552, 12191)
(4553, 12191)
(4553, 12190)
(4554, 12189)
(4554, 12190)
(4555, 12189)
(4556, 12188)
(4557, 12187)
(4558, 12186)
(4558, 12185)
(4559, 12184)
(4560, 12185)
(4561, 12185)
(4561, 12186)
(4562, 12185)
(4563, 12184)
(4564, 12185)
(4565, 12186)
(4566, 12187)
(4566, 12188)
(4567, 12188)
(4568, 12187)
(4569, 12188)
(4570, 12187)
(4571, 12187)
(4571, 12186)
(4572, 12186)
(4572, 12185)
(4573, 12184)
(4573, 12183)
(4573, 12182)
(4574, 12182)
(4574, 12183)
(4575, 12182)
(4575, 12183)
(4575, 12184)
(4576, 12184)
(4576, 12183)
(4576, 12182)
(4577, 12182)
(4577, 12183)
(4578, 12182)
(4578, 12181)
